"Bleaching.Score","PLUG.ID","Timepoint","Treatment","Species","Group","SpGroup"
"1373",17.1571194071762,"1315","Week7","HTAC","Montipora","Week7 HTAC Montipora","HTAC Montipora"
"1374",-14.5535780324304,"1315","Week8","HTAC","Montipora","Week8 HTAC Montipora","HTAC Montipora"
"1375",-14.580121337479,"1316","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"1376",-8.81836027989937,"1316","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"1377",-10.2578319065238,"1316","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"1378",-11.1618709695987,"1316","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"1379",-10.8492837247181,"1318","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"1380",-14.095205954585,"1318","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"1381",-15.0955839090691,"1318","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"1382",-7.19106528505288,"1318","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"1383",-14.3156173001689,"1318","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"1384",5.64524200380483,"1318","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"1385",9.72112582435671,"1318","Week7","HTAC","Montipora","Week7 HTAC Montipora","HTAC Montipora"
"1386",-14.1506825134767,"1318","Week8","HTAC","Montipora","Week8 HTAC Montipora","HTAC Montipora"
"1387",-14.2646992695534,"1318","Week9","HTAC","Montipora","Week9 HTAC Montipora","HTAC Montipora"
"1388",-15.6019559636989,"1318","Week10","HTAC","Montipora","Week10 HTAC Montipora","HTAC Montipora"
"1389",-13.3834524279836,"1318","Week11","HTAC","Montipora","Week11 HTAC Montipora","HTAC Montipora"
"1390",4.47066854518675,"1318","Week12","HTAC","Montipora","Week12 HTAC Montipora","HTAC Montipora"
"1391",-13.3829907126923,"1322","Week1","HTAC","Pocillopora","Week1 HTAC Pocillopora","HTAC Pocillopora"
"1392",7.99779728582326,"1322","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"1393",24.8668055241366,"1322","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"1394",7.80721748795827,"1322","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"1395",18.1987673089461,"1322","Week5","HTAC","Pocillopora","Week5 HTAC Pocillopora","HTAC Pocillopora"
"1396",25.7835200694825,"1322","Week6","HTAC","Pocillopora","Week6 HTAC Pocillopora","HTAC Pocillopora"
"1397",107.773861507365,"1322","Week7","HTAC","Pocillopora","Week7 HTAC Pocillopora","HTAC Pocillopora"
"1398",38.0038608519797,"1322","Week8","HTAC","Pocillopora","Week8 HTAC Pocillopora","HTAC Pocillopora"
"1399",67.5673205128509,"1322","Week9","HTAC","Pocillopora","Week9 HTAC Pocillopora","HTAC Pocillopora"
"1400",94.5064983388253,"1322","Week10","HTAC","Pocillopora","Week10 HTAC Pocillopora","HTAC Pocillopora"
"1401",-15.4450227747145,"1325","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"1402",-14.4223142462493,"1325","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"1403",-14.312498234281,"1325","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"1404",-5.85071079453701,"1325","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"1405",-12.560775090807,"1325","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"1406",12.2882286054225,"1325","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"1407",-7.96364670984935,"1325","Week7","HTAC","Montipora","Week7 HTAC Montipora","HTAC Montipora"
"1408",-13.1715050451459,"1325","Week8","HTAC","Montipora","Week8 HTAC Montipora","HTAC Montipora"
"1409",-2.1829112541693,"1327","Week1","HTAC","Pocillopora","Week1 HTAC Pocillopora","HTAC Pocillopora"
"1410",-0.277715100399462,"1327","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"1411",3.21869744873308,"1327","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"1412",-3.89910125259383,"1327","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"1413",25.5073676786835,"1327","Week5","HTAC","Pocillopora","Week5 HTAC Pocillopora","HTAC Pocillopora"
"1414",57.8216792177966,"1327","Week6","HTAC","Pocillopora","Week6 HTAC Pocillopora","HTAC Pocillopora"
"1415",41.3592542049877,"1327","Week7","HTAC","Pocillopora","Week7 HTAC Pocillopora","HTAC Pocillopora"
"1416",38.1750458631763,"1327","Week8","HTAC","Pocillopora","Week8 HTAC Pocillopora","HTAC Pocillopora"
"1417",22.6693539729614,"1329","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"1418",1.21389950041119,"1329","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"1419",-2.90456587477174,"1329","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"1420",-13.2490106460295,"1331","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"1421",-13.9125784826377,"1331","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"1422",-11.1744678113324,"1331","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"1423",-14.9224906293769,"1331","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"1424",-12.0669618625371,"1331","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"1425",-13.3446088827512,"1332","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"1426",-8.67403188269136,"1332","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"1427",-12.3401977776657,"1332","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"1428",-9.71570805886222,"1332","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"1429",-9.60468476167211,"1332","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"1430",-14.7607065469893,"1332","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"1431",2.47716567889344,"1332","Week7","HTHC","Montipora","Week7 HTHC Montipora","HTHC Montipora"
"1432",10.5703182476022,"1332","Week8","HTHC","Montipora","Week8 HTHC Montipora","HTHC Montipora"
"1433",-12.4046484349748,"1334","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"1434",-15.3946950209523,"1334","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"1435",-2.8842551706327,"1334","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"1436",-13.9551354743613,"1334","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"1437",-9.92553963661832,"1334","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"1438",-15.4792750328328,"1337","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"1439",-13.1835270946893,"1337","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"1440",-11.8271196474623,"1337","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"1441",-12.9570876657433,"1337","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"1442",-8.81454561344733,"1337","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"1443",-15.3865569651175,"1337","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"1444",2.50887337417168,"1337","Week7","HTHC","Montipora","Week7 HTHC Montipora","HTHC Montipora"
"1445",10.551425270008,"1337","Week8","HTHC","Montipora","Week8 HTHC Montipora","HTHC Montipora"
"1446",30.9725662273238,"1337","Week9","HTHC","Montipora","Week9 HTHC Montipora","HTHC Montipora"
"1447",56.5152432851409,"1337","Week10","HTHC","Montipora","Week10 HTHC Montipora","HTHC Montipora"
"1448",2.4498139116181,"1337","Week11","HTHC","Montipora","Week11 HTHC Montipora","HTHC Montipora"
"1449",24.205485171094,"1337","Week12","HTHC","Montipora","Week12 HTHC Montipora","HTHC Montipora"
"1450",-14.6124654922402,"1340","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"1451",-14.3385704942482,"1340","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"1452",-5.81826859874758,"1340","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"1453",-5.60191358041185,"1340","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"1454",86.0367131134355,"1340","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"1455",72.297012646334,"1340","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"1456",65.4395267417315,"1340","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"1457",55.1205929671703,"1340","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"1458",-13.9715605841818,"1341","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"1459",-10.8547515605542,"1341","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"1460",-10.2905742476705,"1341","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"1461",-14.9409071294533,"1341","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"1462",-3.57625770281651,"1341","Week7","HTHC","Montipora","Week7 HTHC Montipora","HTHC Montipora"
"1463",-8.95003099603503,"1341","Week8","HTHC","Montipora","Week8 HTHC Montipora","HTHC Montipora"
"1464",21.5949953493519,"1341","Week9","HTHC","Montipora","Week9 HTHC Montipora","HTHC Montipora"
"1465",11.4937598658332,"1341","Week10","HTHC","Montipora","Week10 HTHC Montipora","HTHC Montipora"
"1466",-4.56339939309015,"1341","Week11","HTHC","Montipora","Week11 HTHC Montipora","HTHC Montipora"
"1467",-7.26498936491845,"1341","Week12","HTHC","Montipora","Week12 HTHC Montipora","HTHC Montipora"
"1468",-14.4819604903581,"1342","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"1469",1.82034763139713,"1342","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"1470",-14.2491071281439,"1342","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"1471",-9.26216941772199,"1342","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"1472",27.5536784090516,"1342","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"1473",51.260662585754,"1342","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"1474",62.5141085829676,"1342","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"1475",77.918069132655,"1342","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"1476",88.3034889222955,"1342","Week9","HTHC","Pocillopora","Week9 HTHC Pocillopora","HTHC Pocillopora"
"1477",90.4735461483169,"1342","Week10","HTHC","Pocillopora","Week10 HTHC Pocillopora","HTHC Pocillopora"
"1478",76.5091825787057,"1342","Week11","HTHC","Pocillopora","Week11 HTHC Pocillopora","HTHC Pocillopora"
"1479",-10.9472012277438,"1344","Week1","HTAC","Pocillopora","Week1 HTAC Pocillopora","HTAC Pocillopora"
"1480",-2.91800150046095,"1344","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"1481",-14.4085669147761,"1353","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"1482",-14.3635984189259,"1353","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"1483",-13.1041005744125,"1353","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"1484",-8.89557502197364,"1353","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"1485",-14.3670036375393,"1408","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"1486",-13.1335170693663,"1408","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"1487",-14.37499348707,"1408","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"1488",-15.3066861467611,"1408","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"1489",74.8451777321402,"1408","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"1490",65.9728155177075,"1408","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"1491",82.308443379662,"1408","Week7","HTHC","Montipora","Week7 HTHC Montipora","HTHC Montipora"
"1492",72.6362807397775,"1408","Week8","HTHC","Montipora","Week8 HTHC Montipora","HTHC Montipora"
"1493",111.067671995656,"1408","Week9","HTHC","Montipora","Week9 HTHC Montipora","HTHC Montipora"
"1494",142.67019310129,"1408","Week10","HTHC","Montipora","Week10 HTHC Montipora","HTHC Montipora"
"1495",98.141309556392,"1408","Week11","HTHC","Montipora","Week11 HTHC Montipora","HTHC Montipora"
"1496",109.67771136958,"1408","Week12","HTHC","Montipora","Week12 HTHC Montipora","HTHC Montipora"
"1497",87.0894260328561,"1408","Week13","HTHC","Montipora","Week13 HTHC Montipora","HTHC Montipora"
"1498",-13.9750906054889,"1410","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"1499",-6.51038292232663,"1410","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"1500",0.376886370716288,"1410","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"1501",-14.7080234254646,"1410","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"1502",-10.8278541330526,"1410","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"1503",-13.1158720175341,"1410","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"1504",-12.6711956601883,"1411","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"1505",4.93433704425244,"1411","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"1506",2.94850465522892,"1411","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"1507",1.24056262463812,"1411","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"1508",-15.1334248902751,"1413","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"1509",-10.0599149134253,"1413","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"1510",-15.1432095774124,"1413","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"1511",-14.6396740734216,"1413","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"1512",-14.8979850604315,"1413","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"1513",-15.3362209180227,"1414","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"1514",-7.42295999506954,"1414","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"1515",-8.69298808289828,"1414","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"1516",-9.21343470517637,"1414","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"1517",0.932244657711638,"1416","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"1518",-15.6597272863761,"1416","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"1519",15.674068522314,"1416","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"1520",25.669514803939,"1416","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"1521",60.2676060996966,"1416","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"1522",46.8493323633139,"1416","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"1523",90.9036197947537,"1416","Week9","HTHC","Pocillopora","Week9 HTHC Pocillopora","HTHC Pocillopora"
"1524",136.04775047955,"1416","Week10","HTHC","Pocillopora","Week10 HTHC Pocillopora","HTHC Pocillopora"
"1525",81.2977474275729,"1416","Week11","HTHC","Pocillopora","Week11 HTHC Pocillopora","HTHC Pocillopora"
"1526",92.7041661600442,"1416","Week12","HTHC","Pocillopora","Week12 HTHC Pocillopora","HTHC Pocillopora"
"1527",-14.6891459607946,"1417","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"1528",-12.5946716417685,"1417","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"1529",-15.2661410058938,"1417","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"1530",-8.02686555244011,"1417","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"1531",-14.3314046941012,"1417","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"1532",-14.2029193533697,"1417","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"1533",-15.143097371345,"1417","Week7","HTHC","Montipora","Week7 HTHC Montipora","HTHC Montipora"
"1534",-3.30465591950148,"1417","Week8","HTHC","Montipora","Week8 HTHC Montipora","HTHC Montipora"
"1535",4.42546283708348,"1417","Week9","HTHC","Montipora","Week9 HTHC Montipora","HTHC Montipora"
"1536",19.1917316889509,"1417","Week10","HTHC","Montipora","Week10 HTHC Montipora","HTHC Montipora"
"1537",25.3199295254895,"1417","Week11","HTHC","Montipora","Week11 HTHC Montipora","HTHC Montipora"
"1538",39.5153755987285,"1417","Week12","HTHC","Montipora","Week12 HTHC Montipora","HTHC Montipora"
"1539",19.6064674029391,"1417","Week13","HTHC","Montipora","Week13 HTHC Montipora","HTHC Montipora"
"1540",19.5278643786734,"1417","Week14","HTHC","Montipora","Week14 HTHC Montipora","HTHC Montipora"
"1541",17.9577621541755,"1417","Week15","HTHC","Montipora","Week15 HTHC Montipora","HTHC Montipora"
"1542",-6.66727607742037,"1417","Week16","HTHC","Montipora","Week16 HTHC Montipora","HTHC Montipora"
"1543",-14.0283648982179,"1419","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"1544",-12.9441230587136,"1419","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"1545",-14.4796487073536,"1419","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"1546",-14.8898309992947,"1419","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"1547",-8.68132166587871,"1419","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"1548",-7.59673164234152,"1419","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"1549",-12.5161699819981,"1420","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"1550",-15.5515851007926,"1420","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"1551",-9.5245631272743,"1420","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"1552",-9.93794514720671,"1420","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"1553",-15.6512726336043,"1420","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"1554",-14.037599437339,"1421","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"1555",-12.6255475502132,"1421","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"1556",-12.7156212065468,"1421","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"1557",-15.6646961085863,"1421","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"1558",14.7268381816543,"1421","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"1559",9.57137531398454,"1421","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"1560",44.1883855340431,"1421","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"1561",49.9994774738027,"1421","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"1562",94.7873185510389,"1421","Week9","HTHC","Pocillopora","Week9 HTHC Pocillopora","HTHC Pocillopora"
"1563",122.22115868195,"1421","Week10","HTHC","Pocillopora","Week10 HTHC Pocillopora","HTHC Pocillopora"
"1564",72.6349343181597,"1421","Week11","HTHC","Pocillopora","Week11 HTHC Pocillopora","HTHC Pocillopora"
"1565",-9.58274413618839,"1422","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"1566",-8.47380353419914,"1422","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"1567",-13.3887108692901,"1422","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
